date,country,os,vertical,creative_format,cpm,cpi,ftd_rate,cftd,avg_user_spend,gross_spend_usd,spend_share,unique_bundle_count,,,,,,WITH main as (WITH fact_dsp_creative AS (
2025-01-04,USA,IOS,RMG,Statics,0.542732188,23.77892987,0.1185897436,59.56839081,206.1629304,72310.05316,0.450138494,16,,,,,,
2025-06-16,USA,IOS,Sportsbetting,Statics,0.74752225,43.40603632,0.02360515021,563.6716501,417.3883724,16944.32844,0.612760218,4,,,,,,
2025-06-28,USA,IOS,RMG,Statics,3.638198462,36.89761386,0.01697761194,36.25849415,380.3251914,40287.52169,0.557950231,13,,,,,,
2024-08-10,USA,IOS,RMG,Video,40.32628696,26.9262614,0.08546626984,1468.347904,376.7628271,161516.6819,0.85505636,24,,,,,,
2025-03-25,USA,ANDROID,RMG,Video,76.9758838,19.23283482,0.1333333333,963.9016929,187.7151932,109396.7757,0.953851237,30,,,,,,
2025-06-24,USA,ANDROID,RMG,Video,65.21498,22.62480255,0.03947368421,975.0135711,236.0485356,79027.1904,0.91578207,25,,,,,,
2024-09-21,USA,IOS,RMG,Statics,0.431282846,21.98778394,0.02390659748,203.5985236,300.8166679,38002.14345,0.72029843,13,,,,,,
2024-10-14,USA,IOS,RMG,Statics,0.3970594,21.0775132,0.1098880597,133.421866,155.9984356,32810.02897,0.696502923,10,,,,,,
2024-10-30,USA,IOS,Sportsbetting,Statics,0.574997,9.662197891,0.07051898476,80.71278112,104.0239729,15472.8609,0.637176203,4,,,,,,
2024-11-28,USA,ANDROID,RMG,Playables,150.4985859,24.74811747,0.02272727273,1311.07639,326.3180709,15069.89141,0.500394009,8,,,,,,
2025-02-14,USA,IOS,RMG,Playables,49.2797385,18.4679998,0,,288.8459258,19093.31471,0.390584351,6,,,,,,
2025-02-20,USA,IOS,RMG,Playables,49.92823343,17.99654258,0,,392.297375,19035.756,0.364398016,7,,,,,,
2025-02-20,USA,IOS,RMG,Video,41.45664092,29.38379691,0.139682861,440.4084591,290.7893787,196592.9528,0.757581636,25,,,,,,
2025-03-14,USA,ANDROID,RMG,Video,75.997198,19.25345888,0.1111111111,1013.259656,213.356674,97992.59568,0.942023172,27,,,,,,
2025-03-26,USA,IOS,RMG,Playables,60.569265,108.0047071,0,,311.2926427,33609.44104,0.44491253,7,,,,,,
2025-05-18,USA,IOS,RMG,Statics,2.372097667,29.07801746,0,,351.7535632,63149.11713,0.519946649,18,,,,,,
2025-07-16,USA,IOS,RMG,Video,26.10364408,32.72869554,0.1559376345,568.7429407,294.581968,142438.2893,0.792323083,24,,,,,,
2025-07-16,USA,IOS,RMG,Playables,73.57356575,15.44897118,,,221.1405017,18432.56512,0.595491559,4,,,,,,
2024-09-27,USA,ANDROID,RMG,Video,81.41700367,15.95898891,0.02564102564,616.4570603,198.2374597,118499.6367,0.887841684,30,,,,,,
2025-01-13,USA,IOS,RMG,Statics,0.515346143,28.48318468,0.1081081081,38.37306803,299.6192681,64102.69214,0.328695083,14,,,,,,
2025-06-29,USA,IOS,Sportsbetting,Video,21.566955,48.46409712,0.055,554.3577971,294.8741374,29888.73965,0.67076213,4,,,,,,
2025-08-26,USA,ANDROID,RMG,Video,66.09654848,18.85555839,0.007490636704,308.1816934,302.1938471,87129.64097,0.951475504,25,,,,,,
2024-10-18,USA,ANDROID,RMG,Video,92.76501376,19.20880234,0,,166.8234196,113037.3461,0.952140343,29,,,,,,
2024-11-13,USA,IOS,RMG,Video,44.78874592,32.01879492,0.1375515821,564.5014435,323.0152664,137863.5328,0.847725139,26,,,,,,
2025-01-05,USA,ANDROID,RMG,Video,72.41966985,14.32307831,0.06209460528,705.6651567,160.1239553,86646.60985,0.900372415,26,,,,,,
2025-01-16,USA,IOS,RMG,Statics,0.430710188,27.50605249,0.1164122137,23.25375402,275.9643182,65577.34496,0.36154238,16,,,,,,
2025-02-18,USA,IOS,RMG,Video,50.92030058,30.66330099,0.1734392015,444.0974227,340.1984893,185824.0111,0.740315707,26,,,,,,
2025-03-19,USA,ANDROID,RMG,Video,76.68143385,18.86289474,0.1538461538,957.8424432,237.9484989,106897.9915,0.921032626,27,,,,,,
2025-07-03,USA,ANDROID,RMG,Video,67.6949769,21.59574288,0.02702702703,691.558604,335.1883173,49975.32244,0.957212953,19,,,,,,
2024-11-18,USA,ANDROID,RMG,Playables,112.9756409,33.63278621,0.08,328.4568376,156.1156129,13656.07246,0.527078627,8,,,,,,
2024-12-18,USA,IOS,RMG,Playables,29.5651162,48.58687352,0.125,422.606951,484.6810119,18253.61286,0.344185923,5,,,,,,
2025-03-23,USA,IOS,RMG,Video,55.2488939,33.61913756,0.1126752558,803.9641993,328.6353956,239694.427,0.773449345,30,,,,,,
2024-09-10,USA,ANDROID,RMG,Statics,3.393223667,10.43716151,,,122.8129386,6192.657292,0.233197809,3,,,,,,
2024-11-01,USA,ANDROID,RMG,Statics,4.659008,123.3264166,,,242.1374675,10987.2705,0.376450084,5,,,,,,
2025-01-31,USA,ANDROID,RMG,Video,55.43740617,18.79164559,0.1296296296,608.7870199,192.8478414,77360.02849,0.986221938,18,,,,,,
2025-02-12,USA,ANDROID,RMG,Playables,53.88823,6.837518445,0,,102.6875905,3781.62743,0.633859981,3,,,,,,
2024-11-23,USA,IOS,RMG,Video,54.44027896,53.35793048,0.1501730913,756.859562,507.4015294,115010.6285,0.84760199,23,,,,,,
2024-12-07,USA,ANDROID,RMG,Playables,147.9386932,17.68648589,0,,170.9140587,14176.3885,0.436389301,6,,,,,,
2025-03-26,USA,ANDROID,RMG,Video,84.67376159,20.21424175,0.1304347826,1326.687555,202.9880143,112366.4036,0.970261239,32,,,,,,
2025-04-10,USA,IOS,RMG,Video,53.75003946,43.31541512,0.130562201,860.4569077,397.1797087,181608.0857,0.82247797,22,,,,,,
2025-04-10,USA,IOS,RMG,Statics,0.36208875,27.8199509,0,,233.2506842,41347.755,0.456387961,16,,,,,,
2025-04-24,USA,IOS,RMG,Video,46.74873113,40.77973757,0.1480999139,680.1743678,344.2547674,191993.7667,0.783605918,32,,,,,,
2025-05-11,USA,ANDROID,RMG,Playables,93.2330945,14.15681289,,,140.4625901,9726.323254,0.751237506,4,,,,,,
2024-09-29,USA,ANDROID,RMG,Playables,140.8287603,18.16990513,0.01086956522,2262.192725,478.0519246,13619.81508,0.446370597,6,,,,,,
2024-11-23,USA,ANDROID,RMG,Video,94.98109823,18.75892791,0.07513368984,1785.901523,280.0392917,123319.0362,0.954054258,35,,,,,,
2025-01-15,USA,IOS,RMG,Playables,40.185871,27.57264888,0,,565.9966857,38565.41367,0.366628076,7,,,,,,
2025-01-24,USA,IOS,RMG,Video,43.68060595,34.69603198,0.1167651803,766.0421457,929.0924015,187617.0889,0.790886111,21,,,,,,
2025-03-10,USA,IOS,RMG,Video,45.22631946,32.53031182,0.1522458073,668.8219739,326.5611063,225405.6786,0.704260287,26,,,,,,
2025-04-25,USA,ANDROID,RMG,Statics,3.03568125,7.537306815,,,134.4664431,4662.922494,0.219835813,4,,,,,,
2025-06-05,USA,ANDROID,RMG,Statics,1.956019,14.03654138,0,,322.0112779,5062.802065,0.305392226,3,,,,,,
2025-06-20,USA,IOS,RMG,Video,50.857013,46.02746621,0.07536231884,730.7758669,587.4375761,171174.9458,0.800050902,24,,,,,,
2024-08-09,USA,ANDROID,RMG,Video,66.54341655,18.30943027,0.09680735931,571.4393935,266.9201213,72651.90135,0.989043304,20,,,,,,
2024-10-25,USA,ANDROID,RMG,Video,89.72163431,14.07485476,0,,197.6915141,107648.1771,0.879609614,32,,,,,,
2024-11-07,USA,IOS,RMG,Playables,55.2446534,26.57650641,0.07142857143,536.1927362,266.456195,8290.092703,0.506806768,5,,,,,,
2024-12-30,USA,ANDROID,RMG,Video,77.39343033,17.33535837,0.04377530364,1024.293742,219.5371245,78775.13821,0.939313215,24,,,,,,
2025-02-26,USA,ANDROID,RMG,Statics,3.8741725,8.064500862,,,86.54051801,7742.466739,0.510598364,4,,,,,,
2025-08-19,USA,IOS,RMG,Video,46.90401172,36.36835576,0.1412555391,396.147302,280.6243199,157860.2627,0.787330109,29,,,,,,
2024-08-24,USA,IOS,RMG,Playables,67.527075,15.56596347,0,,249.4956663,8334.564212,0.537813276,3,,,,,,
2024-10-16,USA,ANDROID,RMG,Playables,165.22422,12.12819674,0,,149.2762401,9403.664468,0.387007644,5,,,,,,
2025-03-10,USA,ANDROID,RMG,Video,78.34090964,16.16239649,0.07142857143,1055.275375,227.1787952,117506.06,0.918173567,33,,,,,,
2025-04-06,USA,ANDROID,RMG,Playables,54.8038832,9.626106922,0,,288.5290598,7704.0329,0.542332841,5,,,,,,
2025-08-23,USA,IOS,RMG,Video,50.55848119,37.2646945,0.1024526628,759.8504323,307.6260376,182047.875,0.809634818,27,,,,,,
2025-02-05,USA,IOS,Sportsbetting,Statics,0.7647068,20.69801428,0.08538847665,116.7683661,165.1245584,21006.71705,0.460596854,5,,,,,,
2025-02-26,USA,ANDROID,RMG,Video,80.59220592,17.9965648,0.1360294118,502.947263,182.7334216,107603.5761,0.946515758,25,,,,,,
2025-02-28,USA,IOS,RMG,Video,46.40097754,35.41293603,0.1198162679,732.5202999,351.4219972,232180.4557,0.723722347,26,,,,,,
2025-03-19,USA,IOS,RMG,Playables,49.88593686,25.4167273,0,,384.2165814,29318.342,0.285723089,7,,,,,,
2025-05-17,USA,IOS,RMG,Statics,2.317054,34.4808719,0,,464.223462,70520.6027,0.561778098,19,,,,,,
2025-05-27,USA,IOS,RMG,Video,56.22003068,38.37146168,0.1021978022,699.8997692,319.2919394,191920.1319,0.826816954,31,,,,,,
2024-09-20,USA,ANDROID,RMG,Statics,3.0019815,10.83718256,,,273.2784905,9399.367531,0.268196387,4,,,,,,
2024-11-10,USA,IOS,RMG,Statics,0.415985538,19.84130346,0.03389830508,111.9560079,189.401143,40089.94749,0.513613577,13,,,,,,
2025-01-10,USA,IOS,RMG,Video,29.00490342,33.64379932,0.1111047917,293.0815093,382.9248374,230992.2902,0.790030189,26,,,,,,
2025-04-04,USA,IOS,Sportsbetting,Statics,0.7603175,33.79769846,0.02083333333,581.4242327,400.0426335,26975.36444,0.470596455,4,,,,,,
2025-05-23,USA,ANDROID,RMG,Video,70.83463148,19.71195225,0.02941176471,2060.376347,222.6536813,108733.6761,0.972078599,29,,,,,,
2025-06-05,USA,IOS,Sportsbetting,Video,21.080962,58.92069631,0.0474137931,601.6505733,361.1794995,34436.88183,0.706867295,4,,,,,,
2025-07-08,USA,IOS,RMG,Video,51.64239517,33.18387139,0.07605797101,562.0733085,322.1584945,143827.381,0.778459793,24,,,,,,
2025-08-03,USA,IOS,RMG,Video,30.84178504,36.69002933,0.09234449761,451.5720887,343.583285,161462.0331,0.778714107,25,,,,,,
2024-09-13,USA,ANDROID,RMG,Video,81.12227331,20.05819501,0.04446568701,1928.326284,338.3737815,122458.4908,0.957789069,32,,,,,,
2024-11-12,USA,ANDROID,RMG,Video,87.28310515,19.54326094,0.02719298246,1320.162572,247.5056219,109386.3271,0.853211783,33,,,,,,
2024-12-26,USA,IOS,RMG,Statics,0.419795667,28.50516418,0,,226.3730078,59786.90557,0.471216396,12,,,,,,
2025-01-14,USA,ANDROID,RMG,Playables,90.974233,8.157472142,0,,171.2543336,5081.808945,0.4765124,3,,,,,,
2025-02-12,USA,IOS,RMG,Statics,1.270228429,32.19653728,0.126984127,132.4363852,298.7508836,69616.09896,0.356958988,14,,,,,,
2025-08-17,USA,ANDROID,RMG,Video,66.34188959,19.06497335,0.06038406038,1235.996373,226.9152988,72826.49185,0.929333707,22,,,,,,
2025-08-27,USA,IOS,RMG,Video,47.48535719,41.8226746,0.03989963547,2413.785575,1084.285558,203742.3829,0.810225322,27,,,,,,
2025-01-16,USA,ANDROID,RMG,Video,61.21285377,17.96577267,0.06246385194,719.4419822,196.9945125,78167.01506,0.922944026,26,,,,,,
2025-02-25,USA,IOS,RMG,Video,50.92908758,36.23604493,0.1558782574,990.73737,366.4997713,227128.4259,0.724455348,24,,,,,,
2025-07-25,USA,IOS,RMG,Video,27.86628516,33.30578708,0.08357363998,301.7336387,323.6345643,139923.7636,0.755327196,25,,,,,,
2025-08-05,USA,IOS,RMG,Statics,0.379583182,29.15546317,0.01946721311,61.76438931,341.5631803,40649.47746,0.443425487,11,,,,,,
2025-08-13,USA,ANDROID,RMG,Video,73.862791,20.28296547,0.03596194162,1069.319736,313.7066807,73532.80215,0.949094239,24,,,,,,
2025-08-14,USA,ANDROID,RMG,Video,66.73845086,19.9960065,0.01872659176,256.8547979,189.9979476,70477.28571,0.938197522,21,,,,,,
2024-10-28,USA,IOS,RMG,Statics,0.483322769,27.56453869,0.02127659574,195.731532,184.2041214,47407.98908,0.485582589,13,,,,,,
2024-12-14,USA,IOS,RMG,Video,48.903821,32.87280822,0.08023604692,1459.640783,442.1843627,147655.9524,0.822150163,21,,,,,,
2025-01-03,USA,IOS,Sportsbetting,Video,13.5192275,76.5384703,0.04716117216,1287.267958,787.4918506,28268.07852,0.751495,4,,,,,,
2025-01-26,USA,IOS,RMG,Video,50.24961757,30.22122429,0.1093907954,327.4448453,403.0670914,243179.772,0.814181214,23,,,,,,
2025-05-11,USA,IOS,RMG,Playables,39.93195225,35.09734681,0,,238.7627303,30324.60976,0.515489439,8,,,,,,
2025-07-18,USA,ANDROID,RMG,Video,66.02938904,20.8456721,0.005376344086,6711.461033,287.6698182,57339.24078,0.930297066,25,,,,,,
2024-08-19,USA,ANDROID,RMG,Video,78.31792862,23.95719009,0.04418199112,1319.872416,334.3552995,86776.96075,0.964707099,21,,,,,,
2025-01-12,USA,ANDROID,RMG,Video,71.97359074,21.00013243,0.09120523557,389.8207482,162.3724529,105439.2067,0.958847581,27,,,,,,
2025-03-11,USA,IOS,RMG,Statics,0.373411045,30.56639091,0,,292.4674497,99470.47698,0.503305137,22,,,,,,
2025-03-22,USA,IOS,RMG,Video,48.26524879,29.48070929,0.1176145498,322.2757663,297.6391782,225817.463,0.725787737,29,,,,,,
2024-08-17,USA,IOS,RMG,Statics,0.380553231,28.85051449,0.125,314.8126846,179.6832311,41842.3981,0.485315793,13,,,,,,
2024-10-21,USA,ANDROID,RMG,Video,89.91421848,19.08973233,0.02173913043,675.6282255,228.6275407,100503.767,0.932861521,27,,,,,,
2025-08-20,USA,IOS,Sportsbetting,Statics,0.61651325,45.70817981,0.01703163017,347.7794402,408.2583096,16085.00833,0.575953362,4,,,,,,
2024-09-07,USA,IOS,RMG,Video,48.31849792,35.06552994,0.09821272088,983.6958274,471.7203848,185964.4285,0.829888474,24,,,,,,
2024-11-02,USA,ANDROID,RMG,Video,91.27392994,21.55000941,0.01666666667,1173.255261,229.0561586,108089.727,0.887446235,31,,,,,,
2024-11-10,USA,ANDROID,RMG,Video,89.90104109,18.27967899,0.04780701754,1027.466203,229.4134082,116762.5495,0.881722941,33,,,,,,
2025-05-23,USA,ANDROID,RMG,Playables,84.33252233,11.47298786,0,,175.7523828,6119.947661,0.813461157,3,,,,,,
2024-08-30,USA,ANDROID,RMG,Video,65.71977248,20.28026692,0.07999275362,504.3848658,240.2803445,107317.8715,0.938153272,29,,,,,,
2025-01-06,USA,IOS,RMG,Statics,0.5368435,27.19316636,0.0762195122,92.76556106,202.3080739,64717.81219,0.365964684,14,,,,,,
2025-01-17,USA,IOS,RMG,Playables,39.38793288,24.01467249,0,,304.4874815,35010.09519,0.360530694,8,,,,,,
2025-04-07,USA,ANDROID,RMG,Video,78.09919517,19.55133573,0.05263157895,1501.779265,218.6339093,97000.901,0.929862419,30,,,,,,
2025-07-21,USA,ANDROID,RMG,Playables,69.59666167,24.02363984,0,,94.47893116,9708.69974,0.782427772,6,,,,,,
2024-08-21,USA,ANDROID,RMG,Video,76.26753775,21.29341672,0.08182862459,1129.937707,528.8662978,92864.43729,0.970122623,20,,,,,,
2024-12-04,USA,IOS,Sportsbetting,Video,16.261271,40.63527251,0.06055270237,467.3955352,308.8237529,23028.84932,0.602855954,4,,,,,,
2025-01-19,USA,IOS,RMG,Playables,50.13127957,23.21727945,0,,307.6944656,34978.71807,0.374457885,7,,,,,,
2025-06-07,USA,IOS,RMG,Video,71.60111557,45.37591933,0.09077380952,524.5375229,390.763024,190148.7331,0.805196013,30,,,,,,
2025-07-31,USA,ANDROID,RMG,Video,66.155677,21.40096526,0.03703703704,780.9964096,339.2521535,54899.60567,0.933390135,22,,,,,,
2024-10-07,USA,IOS,RMG,Statics,0.375055438,19.58426679,0.08318181818,120.4534514,225.1761056,44179.0798,0.556718651,16,,,,,,
2024-08-25,USA,IOS,RMG,Video,42.48796226,29.93064263,0.1354389277,1169.688876,363.6767261,196152.3336,0.862598118,27,,,,,,
2024-11-07,USA,IOS,RMG,Video,41.58971176,31.85463612,0.1402517157,437.7447254,335.2971521,149821.1036,0.822297006,25,,,,,,
2024-12-02,USA,IOS,RMG,Video,42.07788628,39.96794916,0.1013244283,1711.192807,338.5164942,103675.6454,0.829992619,18,,,,,,
2025-01-07,USA,ANDROID,RMG,Video,72.20563843,14.53746051,0.02924810624,2213.393238,285.5421207,79448.18186,0.929619444,28,,,,,,
2025-04-16,USA,IOS,RMG,Statics,0.377898882,38.27464439,0.02857142857,140.5745788,321.8042694,47206.60667,0.502495135,17,,,,,,
2025-08-12,USA,IOS,RMG,Video,30.65685412,38.6305245,0.1143293291,412.2947428,326.8179561,150425.3983,0.783561261,25,,,,,,
2025-08-15,USA,IOS,RMG,Statics,0.45124,32.32553149,0.02692743764,611.7975655,350.0605433,40113.96945,0.420449909,11,,,,,,
2024-10-09,USA,ANDROID,RMG,Video,83.29395911,16.63875307,0.01666666667,917.8372006,216.4145509,116619.4812,0.909250739,28,,,,,,
2025-02-03,USA,ANDROID,RMG,Video,61.57692711,16.7323041,0.0625,894.9300197,219.2534092,74236.42637,0.975629021,18,,,,,,
2025-01-01,USA,IOS,RMG,Video,23.13055038,36.28629702,0.1073065476,871.4237874,314.2847263,158124.6204,0.729061488,24,,,,,,
2025-02-04,USA,IOS,Sportsbetting,Video,6.660189,42.81928694,0.08635620915,194.464607,185.067636,38418.92773,0.614327035,4,,,,,,
2025-04-19,USA,IOS,RMG,Statics,0.342243313,27.1810785,0.02016129032,418.1805132,223.0345219,44047.68722,0.484766211,16,,,,,,
2025-08-23,USA,ANDROID,RMG,Playables,91.523476,31.70869785,0.02857142857,4405.634174,1042.224914,10163.57819,0.677883696,5,,,,,,
2024-12-09,USA,IOS,RMG,Statics,0.449030455,39.35750917,0.02777777778,1577.230932,268.5410321,39278.87086,0.46763712,11,,,,,,
2025-07-30,USA,ANDROID,RMG,Playables,76.5606856,23.5629581,0.02380952381,1224.99082,354.0560873,6447.303045,0.77641585,5,,,,,,
2024-11-16,USA,ANDROID,RMG,Video,85.719955,20.72944329,0.04022988506,1076.769095,233.6160616,123588.243,0.883113174,30,,,,,,
2025-04-16,USA,ANDROID,RMG,Video,78.62904734,23.03674734,0.03846153846,3082.646924,319.8621481,110077.9576,0.918664024,32,,,,,,
2025-08-02,USA,IOS,RMG,Playables,60.81131714,21.26274357,,,227.6460254,44535.98455,0.720752922,7,,,,,,
2025-08-23,USA,IOS,RMG,Statics,0.448144583,34.36931374,0.02759856631,71.27252237,367.8780885,46222.56258,0.409631643,12,,,,,,
2025-08-25,USA,ANDROID,RMG,Video,65.736624,20.13618176,0.01645487129,2602.132632,346.5613606,79584.66292,0.946258403,25,,,,,,
2025-01-21,USA,IOS,RMG,Video,42.72112738,37.39617635,0.1598222003,497.4585094,741.4612098,183412.1545,0.809714742,21,,,,,,
2025-03-19,USA,IOS,Sportsbetting,Statics,0.8270825,32.97042036,0.01073619632,592.0624254,722.6964556,36926.42321,0.530559773,4,,,,,,
2025-04-21,USA,ANDROID,RMG,Playables,48.1958035,12.78364354,0,,278.875501,9051.486542,0.666730248,4,,,,,,
2025-04-27,USA,ANDROID,RMG,Video,66.89761661,21.5342263,0.04183006536,1135.200368,365.1786621,128087.2479,0.95568092,33,,,,,,
2025-05-25,USA,ANDROID,RMG,Video,70.57781629,18.7007354,0.03389830508,1621.247496,217.7886295,116293.5834,0.972682562,28,,,,,,
2025-08-27,USA,IOS,RMG,Statics,0.4997235,32.60579908,0.02386451116,173.4488022,715.5516366,65270.34518,0.409103806,12,,,,,,
2025-04-15,USA,IOS,RMG,Playables,50.44461167,17.25647933,0,,232.3543164,13937.48005,0.453371003,6,,,,,,
2025-08-04,USA,IOS,RMG,Statics,0.350278818,27.67715522,0.02315436242,49.91827019,238.2742134,35546.88889,0.415483214,11,,,,,,
2025-08-11,USA,IOS,RMG,Video,30.45133346,33.63266908,0.06717758914,687.9572872,316.9604646,144347.2076,0.777557586,26,,,,,,
2024-08-05,USA,ANDROID,RMG,Video,67.80565412,20.47521793,0.06688172043,692.309047,297.3192775,63586.96712,1,17,,,,,,
2024-08-25,USA,IOS,Sportsbetting,Statics,0.961624667,16.54596804,0.00396039604,4758.850509,83.89433711,21410.1124,0.666519173,3,,,,,,
2025-02-08,USA,IOS,Sportsbetting,Statics,1.7898144,26.80595074,0.09066859067,111.5903986,157.2443498,82749.90268,0.425724512,5,,,,,,
2025-03-15,USA,ANDROID,RMG,Statics,2.9178574,8.150030001,,,102.6852339,7114.426577,0.438452332,5,,,,,,
2025-04-14,USA,IOS,RMG,Video,49.41810664,42.20730534,0.02580645161,857.3979816,384.3401162,190668.3151,0.798294613,25,,,,,,
2025-07-10,USA,ANDROID,RMG,Video,71.18370127,22.38371106,0.03225806452,1280.113283,384.8220584,60349.96355,0.927757007,22,,,,,,
2025-07-17,USA,ANDROID,RMG,Video,65.11033567,20.399492,0.02739726027,1174.943364,268.6573297,58325.40394,0.948268798,24,,,,,,
2024-11-29,USA,IOS,Sportsbetting,Statics,4.9047394,37.20183629,0.07804089494,328.2765116,269.1466077,43235.37251,0.433746618,5,,,,,,
2025-03-05,USA,ANDROID,RMG,Video,77.19328418,14.91602024,0.1428571429,674.3785728,193.3323645,108578.9234,0.913841903,28,,,,,,
2025-03-12,USA,IOS,RMG,Video,42.05089267,33.3401344,0.1574633806,388.5029057,287.5897093,230808.4517,0.675342967,27,,,,,,
2025-04-12,USA,IOS,RMG,Playables,53.08768757,20.82853844,0,,293.1577043,16240.30474,0.573296403,7,,,,,,
2025-08-07,USA,IOS,Sportsbetting,Video,17.88921067,70.30254097,0.01639344262,1490.551982,797.8038762,19695.30322,0.645731617,3,,,,,,
2025-02-02,USA,IOS,RMG,Playables,31.21255733,31.2520625,0,,635.1307651,12353.21535,0.359104383,3,,,,,,
2024-10-03,USA,IOS,RMG,Video,44.29707291,35.46132631,0.1211803705,1374.467407,460.9821935,157963.6544,0.840645445,22,,,,,,
2025-02-07,USA,IOS,Sportsbetting,Video,13.0086725,60.41578926,0.1122994652,236.4144185,236.1189783,111671.8112,0.695232813,4,,,,,,
2025-02-17,USA,IOS,Sportsbetting,Statics,0.5287745,32.11918622,0.03409090909,187.504487,295.5322492,17112.28754,0.36746968,4,,,,,,
2025-03-12,USA,IOS,RMG,Statics,0.3746506,33.75169677,0,,318.1202783,97407.28365,0.463996588,20,,,,,,
2025-03-17,USA,ANDROID,RMG,Video,77.60513388,18.88906735,0.03703703704,3332.632697,323.631817,95053.87422,0.917627728,25,,,,,,
2025-03-22,USA,ANDROID,RMG,Video,81.57024807,18.19179576,0.1333333333,684.8368104,233.4814414,104355.7152,0.935552798,27,,,,,,
2025-05-28,USA,IOS,RMG,Statics,2.415837,35.54562705,0,,330.3110053,60647.47131,0.492056753,18,,,,,,
2024-12-26,USA,ANDROID,RMG,Playables,120.0868268,20.03087123,0.0350877193,600.0602118,241.3071102,7439.075084,0.676633941,4,,,,,,
2025-02-07,USA,IOS,RMG,Video,39.82036081,34.98577533,0.1412528509,640.0591607,419.0202025,239792.0894,0.790999222,31,,,,,,
2025-02-27,USA,IOS,RMG,Video,48.67568331,36.69952263,0.1486413698,537.2861406,341.7605651,230562.0451,0.705325656,26,,,,,,
2025-05-02,USA,ANDROID,RMG,Playables,112.6729595,26.86342868,0,,228.9680534,8454.886154,0.767704826,4,,,,,,
2024-10-30,USA,ANDROID,RMG,Video,92.15480711,16.04332057,0,,167.2799771,97835.01538,0.893617602,27,,,,,,
2025-01-14,USA,IOS,RMG,Video,24.38064137,30.90526859,0.1481210621,402.1397795,256.8855823,214657.7736,0.779716059,27,,,,,,
2025-02-05,USA,ANDROID,RMG,Video,61.67622326,20.60625175,0.1195299145,1488.718682,339.6205915,86967.572,0.981190066,23,,,,,,
2025-05-31,USA,IOS,RMG,Playables,55.84698056,15.45702184,0,,357.5912584,25475.31756,0.691011361,9,,,,,,
2025-06-30,USA,IOS,RMG,Playables,69.61023,23.37460376,0.02941176471,1051.82721,423.0811713,17806.05579,0.660397955,7,,,,,,
2024-11-06,USA,IOS,RMG,Statics,0.42702725,30.3103626,0.04166666667,766.3485388,223.4397745,45184.02613,0.53443806,12,,,,,,
2024-11-18,USA,IOS,RMG,Video,46.17090761,39.69581016,0.1602939007,616.1419511,309.0233247,143400.5519,0.765610107,23,,,,,,
2024-11-28,USA,IOS,RMG,Video,44.20425516,48.75355022,0.08999715897,1737.777546,344.9825849,122259.1516,0.853106194,19,,,,,,
2025-02-22,USA,IOS,RMG,Statics,0.399877667,33.19173356,0,,309.4821288,82129.45591,0.426153951,18,,,,,,
2025-03-31,USA,IOS,RMG,Video,59.99364404,33.38970043,0.1292543193,502.4842469,259.1782622,165748.1965,0.823761796,24,,,,,,
2024-09-20,USA,IOS,Sportsbetting,Statics,0.76149525,16.56122189,0.1419801124,133.3827621,117.0741853,16810.62488,0.557280828,4,,,,,,
2024-12-30,USA,IOS,RMG,Statics,0.304752909,25.51753154,0,,197.9175023,44761.2397,0.393877568,11,,,,,,
2025-01-05,USA,IOS,Sportsbetting,Video,15.09529975,74.35843606,0.1130851495,319.6672397,311.3543379,49082.49555,0.705647762,4,,,,,,
2025-05-25,USA,IOS,RMG,Video,60.49608777,44.0726639,0.1483957219,686.6131962,393.7964823,205438.5966,0.810108033,30,,,,,,
2025-07-24,USA,ANDROID,RMG,Video,64.71921188,23.06033322,0.03825136612,754.2455482,419.4126576,54746.67958,0.950569422,24,,,,,,
2025-08-12,USA,ANDROID,RMG,Video,62.41761414,18.42977961,0.01298701299,453.2503888,317.3338177,65237.01551,0.961090787,21,,,,,,
2024-12-23,USA,IOS,Sportsbetting,Statics,0.7437164,29.91799977,0.09207048458,309.4647137,215.8351877,25733.43462,0.488432026,5,,,,,,
2025-06-02,USA,IOS,RMG,Statics,2.666641929,44.53687787,0,,305.2940727,44655.20764,0.462753185,14,,,,,,
2025-07-19,USA,ANDROID,RMG,Video,65.48107888,21.18810162,0.02259887006,1686.631445,280.0811204,61682.21196,0.949875419,25,,,,,,
2024-09-29,USA,ANDROID,RMG,Video,86.18394784,20.16277871,0.07168831169,565.1004856,212.6089749,121554.0337,0.890965853,31,,,,,,
2024-10-24,USA,IOS,RMG,Video,35.90496522,34.48154507,0.1555757615,503.9757711,292.6401376,145559.4017,0.815428155,23,,,,,,
2024-11-18,USA,IOS,RMG,Statics,0.438092385,41.34645363,0.0625,1019.636721,264.4407837,44567.87508,0.540225219,13,,,,,,
2025-04-23,USA,ANDROID,RMG,Video,74.02119521,22.8533225,0.03225806452,1052.726275,233.9056371,115871.0848,0.915634992,33,,,,,,
2025-06-06,USA,IOS,RMG,Video,74.3605426,45.89376639,0.1150217707,883.7191389,369.7651366,174963.1578,0.805252907,30,,,,,,
2025-07-15,USA,IOS,RMG,Video,28.82896661,35.10023082,0.04490424829,701.8057618,303.3159686,142168.2069,0.774235887,23,,,,,,
2025-08-25,USA,IOS,RMG,Statics,0.4679062,26.75840759,0.0372706422,43.13697833,254.8505328,38524.8359,0.380300392,10,,,,,,
