utc_week,country,os,vertical,creative_format,cpm,cpi,ftd_rate,cftd,avg_user_spend,total_gross_spend
2025-06-09,AUS,IOS,RMG,Statics,0.178232,8.484344653,,,510.772731,990.9458008
2024-08-19,DEU,IOS,Sportsbetting,Video,10.806205,39.96906361,0.09523809524,419.675168,419.675168,4196.75168
2025-06-30,USA,IOS,RMG,Video,48.33823245,29.12353543,0.06156834453,377.2738202,330.5883787,988256.1626
2024-09-16,USA,ANDROID,RMG,Statics,2.618358795,12.9126817,0.06691919192,888.4970027,132.9140263,109402.2627
2024-11-04,GBR,ANDROID,RMG,Video,36.8803593,20.32579672,0.01909233177,203.8638987,209.4845314,25078.05473
2025-08-11,USA,ANDROID,RMG,Statics,2.448473393,16.59598458,0.04850088183,1127.748214,170.7701882,58295.10711
2025-08-04,PHL,ANDROID,RMG,Statics,0.129402,0.586199709,,,12.81486386,675.6968506
2025-08-25,AUS,IOS,Sportsbetting,Video,9.031258,118.1577568,0.2,590.788784,590.788784,2363.155136
2025-07-28,PHL,ANDROID,RMG,Statics,0.14941,0.491806577,,,39.36611405,680.159599
2025-01-06,CAN,IOS,Sportsbetting,Video,34.39379,28.61563326,,,,28.61563326
2025-05-12,AUS,ANDROID,Sportsbetting,Video,9.849338,23.32407154,0.1276595745,182.705227,182.705227,1096.231362
2025-06-30,GBR,IOS,Sportsbetting,Statics,1.517994333,8.609474234,0.05059653135,186.7057055,186.7057055,32482.1046
2025-02-03,PHL,ANDROID,RMG,Statics,0.3076305,0.51041576,,,5.341808614,1960.574072
2024-12-16,GBR,IOS,RMG,Playables,15.25076475,39.42271606,0,,252.5136087,22452.66611
2025-06-30,DEU,IOS,RMG,Statics,0.214141,36.03606992,0.06204379562,235.0887721,253.3960973,5626.72966
2024-09-16,USA,ANDROID,Sportsbetting,Playables,8.238612,151.2717685,0.2727272727,554.6631512,554.6631512,3327.978907
2024-09-16,ESP,IOS,RMG,Statics,0.0460285,8.58061181,,,41.50140705,44.82882832
2025-05-19,DEU,IOS,RMG,Statics,0.2477475,30.91722756,0.08805031447,243.0680947,230.276966,8328.307512
2024-09-02,USA,ANDROID,Sportsbetting,Playables,4.8414,93.26399001,0.1538461538,606.2159351,606.2159351,1212.43187
2024-09-16,PHL,ANDROID,Sportsbetting,Video,2.662115,1.908469819,0.01015965167,187.8479579,187.8479579,5259.742821
2024-10-28,USA,IOS,Sportsbetting,Statics,3.4217488,13.91132717,0.08185043238,95.57808149,113.5833471,106479.4224
2025-07-14,PHL,ANDROID,RMG,Statics,0.25334775,0.653955124,,,70.27663382,3722.202122
2025-08-25,DEU,ANDROID,RMG,Playables,33.53311,7.095884787,,,237.923872,764.376291
2025-05-26,USA,ANDROID,RMG,Video,69.26326564,22.28482858,0.09618863049,671.0127445,246.7448409,839212.0463
2025-06-16,DEU,IOS,RMG,Video,19.9232315,27.04169172,0,,344.4203088,4957.291121
2025-07-21,GBR,ANDROID,Sportsbetting,Statics,0.389652,52.76275569,,,158.2882671,1108.017869
2025-04-07,GBR,IOS,RMG,Statics,0.510755231,38.5530418,0.0942239539,197.0622567,247.1604818,77504.73404
2024-11-18,AUS,IOS,RMG,Playables,44.846984,30.78014817,0,,547.8866374,2739.433187
2025-05-05,GBR,ANDROID,RMG,Video,37.63686679,20.17044876,0.0212585034,192.63738,246.7273669,113147.8427
2024-08-26,ESP,ANDROID,RMG,Statics,0.2777865,2.247402384,,,,190.3711383
2025-07-07,AUS,ANDROID,RMG,Playables,59.885463,10.51322581,,,88.70534281,1419.285485
2025-05-26,AUS,IOS,Sportsbetting,Video,8.078174,78.63523207,0.320855615,245.0798066,245.0798066,14704.7884
2024-08-12,GBR,ANDROID,RMG,Playables,69.932536,11.58878809,0,,136.0042678,7208.226195
2024-09-23,ESP,IOS,RMG,Video,12.731711,13.53507187,,,,41.70043529
2025-01-06,USA,IOS,Sportsbetting,Playables,10.945403,96.19833725,0.09259259259,1038.942042,1038.942042,5194.710211
2024-08-05,USA,IOS,RMG,Video,38.31221502,21.1387319,0.07437632342,654.7172574,281.0188548,1081432.214
2025-06-02,GBR,ANDROID,Sportsbetting,Video,14.5988615,143.5058285,0.05606060606,2749.59265,2749.59265,7245.76634
2025-02-03,BRA,ANDROID,RMG,Statics,0.4815725,3.093927606,,,35.20316176,2797.720924
2024-09-23,GBR,ANDROID,RMG,Video,30.02228947,20.29793502,0.1375562232,189.1022692,170.1350887,42768.37933
2024-09-16,DEU,IOS,RMG,Video,28.36797686,21.70911115,,,233.7242478,28313.57244
2025-04-21,AUS,ANDROID,Sportsbetting,Video,10.277523,28.16152981,0.1086956522,259.0860743,323.8575928,1295.430371
2025-07-28,USA,ANDROID,Sportsbetting,Video,34.84791067,49.83755198,0.02777777778,715.5913041,300.4249421,13256.781
2024-12-23,GBR,IOS,Sportsbetting,Statics,1.392876333,14.67623339,0.09604020551,127.9481166,122.5993712,34781.71246
2025-01-06,CAN,IOS,RMG,Video,19.5383885,49.7967533,0.04679091373,1758.096687,471.1340712,58806.83628
2025-05-05,AUS,IOS,RMG,Video,27.6327985,28.08662921,,,210.5892441,27351.20021
2025-05-19,AUS,IOS,RMG,Statics,0.1482775,11.10359362,,,533.2122106,1066.424421
2024-12-30,DEU,ANDROID,Sportsbetting,Video,7.535564,27.30511787,,,,54.61023575
2024-09-16,GBR,ANDROID,RMG,Video,31.77617939,24.3228801,0.1629161032,149.0421661,186.2175916,40778.98439
2025-08-18,USA,IOS,RMG,Playables,75.63517787,30.03267081,0.03904612159,1483.826314,414.8124888,215229.7765
2025-04-14,USA,ANDROID,RMG,Playables,110.4250178,20.8147065,0,,257.805244,61651.6547
2024-12-16,USA,IOS,RMG,Statics,0.526834359,21.68658579,0.02507510449,769.5492333,235.3084237,387289.5657
2024-10-14,ESP,ANDROID,RMG,Statics,0.19671375,5.040385419,,,27.38882978,164.6545659
2025-06-02,GBR,IOS,RMG,Statics,0.634516077,20.19372796,0.09247322378,143.6735369,154.8119413,95646.38375
2025-07-21,CAN,IOS,RMG,Statics,0.329640286,33.18540352,0.01237623762,949.3352081,694.2783518,21948.18257
2025-03-10,USA,ANDROID,RMG,Playables,86.03195218,16.95450139,0,,174.0599715,79897.51796
2024-09-23,USA,IOS,Sportsbetting,Video,18.79286725,48.60003753,0.09885637394,478.5128546,275.6355625,258010.0136
2025-06-09,DEU,IOS,RMG,Statics,0.2603115,46.80090878,0.08741258741,351.3757156,256.1190994,9588.705305
2025-02-10,GBR,IOS,Sportsbetting,Video,7.158643,20.1675203,0.07421723588,273.6767896,273.6767896,34181.06406
2025-07-14,USA,ANDROID,Sportsbetting,Statics,1.73209875,36.03086709,0,,225.3975589,10519.13273
2024-10-07,USA,IOS,Sportsbetting,Statics,0.58037225,13.17464882,0.1437466863,122.6413817,101.4297354,88246.56819
2025-01-06,AUS,IOS,RMG,Playables,30.835549,17.23079548,0,,194.7079889,3894.159778
2025-05-12,ESP,ANDROID,Sportsbetting,Statics,0.36509,22.47780297,0.09352517986,240.3395856,240.3395856,3124.414613
2024-11-11,CAN,ANDROID,Sportsbetting,Video,12.651821,25.99949153,,,,51.99898305
2025-04-28,BRA,IOS,RMG,Statics,0.065871,2.816118356,0.03120759837,167.1832786,24.49181789,3863.053877
2024-08-05,GBR,ANDROID,RMG,Statics,0.3526478,17.18311699,0.1048484848,123.0832117,128.2092897,3197.007893
2024-08-05,AUS,ANDROID,RMG,Video,31.3116835,20.28414763,,,947.8618749,3084.331927
2025-07-07,CAN,ANDROID,RMG,Video,44.38905367,30.37283417,,,515.352187,14555.19759
2024-10-28,AUS,IOS,RMG,Video,22.7310272,21.45220667,0,,243.0273539,11729.64673
2024-12-09,GBR,ANDROID,RMG,Video,32.242262,18.70210086,0.01645390071,245.6885383,292.8191531,40040.87338
2024-09-09,GBR,ANDROID,RMG,Statics,0.4960413,26.68117738,0.119924812,536.8892511,370.8445421,6083.302668
2025-06-30,USA,ANDROID,RMG,Playables,89.54083779,15.77374118,0.06451612903,234.1702439,119.1995358,74135.88816
2025-06-23,USA,IOS,Sportsbetting,Statics,0.652958667,33.51163008,0.05431448844,231.214322,259.1865026,138909.5199
2024-12-23,GBR,IOS,Sportsbetting,Video,8.3075945,15.14522365,0.09940599769,151.019628,151.019628,23257.02272
2025-08-04,USA,IOS,Sportsbetting,Statics,0.4441896,31.82634405,0.03094718166,395.659987,301.4085145,69748.14878
2025-06-09,CAN,ANDROID,RMG,Statics,0.9847565,61.57133163,,,275.5828388,1463.613711
2025-05-12,PHL,ANDROID,RMG,Statics,0.202070333,0.706261115,,,40.30500966,994.1787189
2025-06-09,USA,ANDROID,Sportsbetting,Playables,5.733588,72.03106784,,,,72.03106784
2024-07-29,USA,IOS,Sportsbetting,Video,27.650965,47.31217275,0.05448928708,1292.625943,479.837748,29629.28719
2025-03-10,USA,ANDROID,Sportsbetting,Playables,3.676454,170.1003501,,,,340.2007002
2024-08-26,PHL,ANDROID,Sportsbetting,Video,1.899824,2.051909523,0.01494396015,137.3069456,137.3069456,4943.050041
2025-06-02,ESP,IOS,Sportsbetting,Statics,1.573937,23.81007221,0.1159224177,205.3966152,205.3966152,52786.93009
2025-08-11,PHL,ANDROID,Sportsbetting,Video,9.038543,4.955562334,0.005896226415,840.4633718,11.45045466,4202.316859
2025-04-21,CAN,IOS,RMG,Playables,36.908629,14.66543878,,,659.9447452,1319.88949
2025-08-11,GBR,IOS,RMG,Playables,53.39871,21.48255903,0,,193.1349641,2507.118402
2025-05-05,GBR,IOS,Sportsbetting,Statics,1.9118715,13.44539973,0.07595893267,177.6334279,177.6334279,47028.41034
2024-12-02,AUS,IOS,RMG,Video,19.43272525,40.38829601,0,,288.4698288,14591.10914
2024-09-23,CAN,IOS,Sportsbetting,Video,29.989224,138.0403964,,,,138.0403964
2025-03-31,PHL,IOS,RMG,Video,6.161194,2.188231233,,,,2087.572596
2024-09-09,AUS,IOS,RMG,Playables,29.116649,24.38480818,0,,387.5901089,7364.212069
2025-08-11,USA,IOS,Sportsbetting,Statics,0.5984668,33.31348103,0.03205555556,271.1907485,299.4215805,91789.78163
2025-03-31,DEU,ANDROID,RMG,Video,31.4965225,13.6280233,,,454.1051768,5821.7464
2025-03-10,DEU,ANDROID,Sportsbetting,Video,7.5889615,20.78500451,0.08,174.8459997,137.0711921,2335.619691
2024-12-09,CAN,IOS,RMG,Video,22.63327575,37.62540814,0.05835968796,1295.977119,521.7097552,45859.90847
2025-01-20,GBR,IOS,RMG,Statics,0.447398923,23.09451685,0.06769678173,201.7625697,197.1646758,52109.92907
2025-02-17,DEU,ANDROID,Sportsbetting,Statics,0.1858355,20.38384279,0.08333333333,350.1427064,221.4278601,628.2817477
2025-05-12,GBR,IOS,RMG,Video,27.4292875,39.14408383,0.09376454499,379.4243192,328.5025243,79906.1939
2025-05-26,GBR,IOS,RMG,Playables,37.614284,16.62125969,0,,176.2062397,35587.40907
2024-10-14,BRA,ANDROID,RMG,Video,12.3666292,2.451233056,,,19.00143386,43491.98383
2025-06-16,GBR,ANDROID,RMG,Statics,2.297559111,140.9631532,0.075,2461.745203,1526.516178,15718.92144
2025-07-28,ESP,ANDROID,RMG,Video,8.660627,38.73396777,0.07936507937,488.0479938,488.0479938,9760.959877
2024-07-29,CAN,IOS,RMG,Video,15.5947292,28.48843121,0,,284.0972936,17134.05304
2024-12-02,BRA,ANDROID,Sportsbetting,Video,1.348525,53.92178363,,,,215.6871345
2025-02-10,DEU,ANDROID,Sportsbetting,Video,7.040413,20.42202082,,,58.04153286,1102.789124
2024-10-21,GBR,IOS,RMG,Playables,36.999645,35.83601709,0,,220.6130908,19805.8639
2025-01-06,CAN,ANDROID,RMG,Statics,0.450126,43.33187295,0,,148.0405722,670.6063276
2024-12-02,CAN,IOS,RMG,Statics,0.255575714,34.32036638,0.1187916027,587.8139305,613.2599795,10695.67451
2024-08-05,DEU,ANDROID,RMG,Statics,0.439935,9.305142338,,,172.9281285,1037.568771
2025-06-30,AUS,ANDROID,RMG,Playables,54.089441,8.566415246,,,62.30120179,685.3132197
2025-04-28,AUS,IOS,RMG,Playables,35.326364,19.48409544,,,,642.9751494
2025-01-27,DEU,IOS,Sportsbetting,Statics,0.453253,13.06967949,0.1179906542,110.7687687,111.3198571,22375.29128
2025-06-02,DEU,ANDROID,Sportsbetting,Statics,0.162463,39.27446559,,,,706.9403806
2025-04-14,DEU,ANDROID,RMG,Playables,19.822407,6.036770742,,,,328.5768182
2024-10-14,GBR,ANDROID,RMG,Playables,62.6521075,16.97499231,0,,111.3287782,8164.730052
2024-09-09,USA,ANDROID,RMG,Playables,110.673024,24.53448483,0.06003898635,1489.921695,451.2152882,36425.94324
2025-08-25,GBR,IOS,Sportsbetting,Statics,1.30308,69.8918609,0.05917053832,289.2227993,289.2227993,16711.54355
2025-01-06,GBR,ANDROID,RMG,Statics,1.218191143,12.52385232,0.01121794872,404.6991272,228.8355607,4711.486793
2025-01-20,CAN,IOS,RMG,Statics,0.247332,48.42674817,0.09961555857,639.5409007,283.6019781,11640.31125
2025-01-13,USA,IOS,Sportsbetting,Video,10.4872088,56.38681991,0.1106753813,186.3983157,246.3377856,146845.0684
2025-08-25,DEU,ANDROID,RMG,Video,33.39359683,21.69431103,0,,179.3650659,8304.792107
2025-04-07,CAN,ANDROID,RMG,Video,35.09090457,35.87266403,0.04347826087,2970.780235,709.8009415,12615.00408
2024-09-02,DEU,ANDROID,RMG,Video,20.51784843,5.54871732,,,87.00061511,6542.639065
2024-07-29,CAN,IOS,RMG,Statics,0.1699305,15.78758173,0,,224.0191427,3296.06292
2024-08-12,GBR,IOS,Sportsbetting,Video,18.734176,7.880455295,0.08926325549,88.3932644,89.32129865,15530.14974
2025-04-07,DEU,ANDROID,RMG,Playables,27.314295,7.132152709,,,249.6253448,249.6253448
2025-05-26,ESP,IOS,Sportsbetting,Video,6.281075,47.73653174,0.08280254777,576.5104217,576.5104217,14989.27097
2025-05-05,DEU,IOS,Sportsbetting,Statics,0.593669,27.04299161,0.09280500521,291.395831,291.395831,25934.22895
2025-07-07,DEU,ANDROID,RMG,Playables,25.5654975,6.24279576,,,72.01234828,2379.750108
2025-07-28,ESP,IOS,Sportsbetting,Statics,0.934836,29.3594706,0.06650831354,441.4406115,441.4406115,24720.67425
2025-05-26,CAN,ANDROID,RMG,Statics,1.15844525,98.02694972,0.3333333333,399.1261652,317.8634618,2608.770862
2024-08-12,BRA,IOS,RMG,Video,22.73884967,7.643758089,,,26.60009781,7279.793025
2024-08-12,USA,ANDROID,RMG,Statics,1.690500476,11.59314066,0.08850649351,1036.247092,221.126173,66843.18326
2025-07-14,BRA,ANDROID,RMG,Video,9.312882,2.29702263,,,14.90233603,44736.81275
2025-04-28,CAN,ANDROID,RMG,Statics,0.93503275,31.51812555,0,,136.0656583,1756.583716
2025-06-23,GBR,ANDROID,Sportsbetting,Statics,2.1112345,83.16837352,0.125,443.2477397,443.2477397,886.970858
2024-10-21,USA,ANDROID,RMG,Playables,139.6946349,15.27331278,0.03333333333,593.7173294,185.6054648,79089.05177
2024-10-07,AUS,ANDROID,RMG,Statics,0.513568,1.461520979,,,7.145213677,64.30692309
2024-09-23,BRA,IOS,RMG,Video,6.397195,4.488337845,,,22.61435984,10221.54162
2025-04-14,AUS,ANDROID,RMG,Playables,28.5056205,5.373807672,,,48.4429932,675.3646218
2024-12-16,AUS,IOS,RMG,Playables,24.596355,20.27653226,0,,591.3988577,3548.393146
2025-05-12,GBR,IOS,Sportsbetting,Statics,2.363798,11.53034717,0.06750382355,170.956099,171.7511465,37292.4064
2024-10-28,USA,IOS,Sportsbetting,Playables,10.408064,85.40358732,0.05581395349,1530.147606,1530.147606,18361.77127
2024-12-30,BRA,ANDROID,RMG,Playables,2.531769,0.56939076,,,8.635759864,207.2582367
2025-05-26,CAN,ANDROID,RMG,Playables,46.270946,7.121925721,,,73.71193121,1474.238624
2024-08-19,ESP,ANDROID,Sportsbetting,Video,5.756501,17.80349088,0.04545454545,391.6767992,391.6767992,3525.091193
2025-05-05,USA,ANDROID,RMG,Video,70.50899384,21.50736778,0.06615127887,907.5650018,259.9059518,910933.456
2024-09-09,USA,IOS,Sportsbetting,Playables,3.823815,37.7943529,0.1866028708,202.5389681,202.5389681,7899.019756
2025-07-07,ESP,IOS,RMG,Video,8.640815,95.87970051,0.25,383.518802,383.518802,6136.300833
2025-03-10,CAN,ANDROID,RMG,Video,34.90913817,52.42565673,0.08510638298,1971.704973,619.9055044,14717.79043
2025-01-20,CAN,IOS,RMG,Video,18.884262,43.33861646,0.038647343,1305.671356,770.1057992,51569.34031
2025-06-30,ESP,IOS,Sportsbetting,Video,6.627684,35.94536306,0.1001410437,358.9473579,358.9473579,25485.26241
2024-08-26,BRA,IOS,RMG,Statics,0.083974667,7.101143408,,,46.048301,302.5720777
2024-08-05,BRA,IOS,RMG,Video,21.35410033,6.933142914,,,31.90507552,7154.418616
2024-08-19,CAN,IOS,Sportsbetting,Video,8.146079,20.15883105,,,,120.9529863
2024-08-05,USA,IOS,Sportsbetting,Statics,1.213156667,17.12194378,0.07644476166,134.1544081,139.2081279,42937.21014
2024-11-25,DEU,IOS,RMG,Playables,32.7500035,23.24716391,,,321.8425259,323.9098224
2025-05-19,GBR,IOS,Sportsbetting,Statics,2.537848,14.63073713,0.06957313161,209.7474814,209.7474814,46635.56978
2025-07-07,AUS,IOS,Sportsbetting,Statics,0.268972,38.27871948,0.3,127.5957316,129.3199982,9569.679869
2024-10-28,ESP,ANDROID,Sportsbetting,Video,5.880465,27.4100219,0.07777777778,352.4145673,352.4145673,4933.803942
2025-05-19,USA,IOS,RMG,Playables,57.38981036,20.79140119,0,,295.4501429,170719.4961
2024-12-16,CAN,IOS,RMG,Statics,0.326701,39.46904975,0.1083333333,860.6730937,946.5889752,13841.72871
2025-07-28,GBR,IOS,Sportsbetting,Video,19.77733167,30.03377888,0.06470272527,213.9086044,376.3934359,34518.68386
2024-09-02,DEU,ANDROID,RMG,Statics,0.563581,6.202571506,,,101.2578049,590.8714592
2024-08-12,DEU,IOS,RMG,Video,21.53026733,21.21833668,,,339.0426571,38613.45564
2025-04-14,AUS,ANDROID,RMG,Video,25.119672,8.820014326,,,99.39299082,12222.56295
2025-02-03,ESP,IOS,RMG,Statics,0.496153,48.54482599,0.25,194.179304,197.7098368,10874.04102
2025-04-21,DEU,ANDROID,Sportsbetting,Statics,0.2420345,20.68185335,0.02777777778,985.1534704,562.5683978,1265.120121
2025-04-07,AUS,IOS,Sportsbetting,Statics,0.21356,23.97070495,0.3541666667,67.68199043,69.03563024,6903.563024
2024-12-02,CAN,ANDROID,RMG,Playables,116.195794,11.67767728,,,,23.35535455
2024-09-02,USA,ANDROID,Sportsbetting,Statics,2.540168,81.08388519,0.1574074074,515.1211529,547.316225,8757.0596
2024-08-26,USA,ANDROID,Sportsbetting,Video,41.691605,49.04547371,0.07514450867,652.6820732,652.6820732,8484.866952
2024-11-04,AUS,ANDROID,RMG,Statics,1.35427,11.46118613,,,,160.4566059
2024-09-23,USA,IOS,RMG,Video,46.00049732,24.18811904,0.109384173,768.8747948,301.2610887,1040460.789
2025-04-28,CAN,IOS,RMG,Statics,0.383868091,42.60258266,0,,675.9028335,20071.2778
2025-07-21,ESP,IOS,Sportsbetting,Statics,0.894219,21.10009985,0.1216973579,173.3817415,173.3817415,26354.02471
2024-12-30,USA,ANDROID,RMG,Statics,1.775800594,23.49857542,0.06347826087,1089.673127,155.2752575,74431.73837
2024-12-30,BRA,ANDROID,RMG,Video,5.5207289,1.156897866,,,9.48681475,51592.17706
2025-08-11,USA,ANDROID,Sportsbetting,Statics,1.68320075,37.33902877,0.0202020202,1004.744504,500.1098016,16643.61834
2025-06-09,AUS,ANDROID,RMG,Video,29.076026,8.882020754,,,85.75612984,16231.35218
2025-08-25,GBR,ANDROID,RMG,Video,38.69991838,21.17918044,0.06779661017,149.3219256,296.0149158,12860.91442
2024-08-26,BRA,IOS,RMG,Video,18.09742675,6.957855003,,,135.7192452,12074.40242
2024-08-12,DEU,ANDROID,RMG,Statics,0.3692825,7.37632369,,,102.2815355,604.1011642
2025-04-14,CAN,IOS,RMG,Playables,40.424834,16.07042627,,,156.6866561,626.7466246
2024-09-30,USA,ANDROID,Sportsbetting,Playables,5.386654,174.3063602,0.2142857143,813.4296811,813.4296811,2440.289043
2024-07-29,ESP,IOS,RMG,Video,14.3611805,7.386629428,,,,93.72508777
2025-01-06,USA,ANDROID,Sportsbetting,Playables,4.569204,82.89193047,,,,1326.270888
2024-10-07,ESP,ANDROID,Sportsbetting,Video,6.43703,17.23457023,0.09375,183.8354158,183.8354158,4412.049979
2024-10-14,CAN,IOS,RMG,Statics,0.281707429,43.32090893,0,,395.332171,6806.688911
2025-07-28,USA,ANDROID,RMG,Video,62.33547005,21.22326845,0.09351851852,860.2376443,211.1024252,438375.7866
2025-05-12,ESP,IOS,Sportsbetting,Statics,1.48915,34.3004199,0.09619377163,356.5763076,356.5763076,49564.10675
2024-09-23,DEU,IOS,RMG,Statics,0.096853,33.47473605,,,293.5711865,1232.060118
2024-10-07,USA,IOS,Sportsbetting,Video,20.23456225,49.3767917,0.07462644903,524.5298573,306.255568,159219.7165
2025-02-24,BRA,ANDROID,RMG,Statics,0.2964735,3.391946353,,,46.12213112,1867.476278
2025-03-10,USA,ANDROID,Sportsbetting,Video,18.3394025,73.76889161,0.04166666667,740.9589295,740.9589295,4391.124293
2024-09-09,GBR,ANDROID,RMG,Playables,47.682801,23.43927251,0.06944444444,254.082168,213.9612466,6137.939944
2025-05-26,GBR,ANDROID,RMG,Playables,31.86711233,4.447125313,,,122.4227794,8227.339075
2025-07-28,CAN,ANDROID,RMG,Playables,47.756517,6.170215994,,,58.95984172,1591.915726
2025-06-23,AUS,ANDROID,Sportsbetting,Video,8.440623,24.54132645,0.1016949153,241.3230435,241.3230435,1447.938261
2025-06-16,GBR,ANDROID,Sportsbetting,Statics,2.513698,126.4602496,0.05357142857,803.9160654,803.9160654,4913.547721
2025-07-14,PHL,ANDROID,Sportsbetting,Video,12.493313,5.913408159,0.01298701299,455.3324282,13.79795237,5008.65671
2025-07-21,ESP,IOS,RMG,Statics,0.85242,100.5540192,0.1808510638,556.0045766,556.0045766,18904.1556
2025-07-28,AUS,ANDROID,Sportsbetting,Video,4.305725,11.59579476,0.3333333333,34.78738427,34.78738427,104.3621528
2025-04-28,USA,ANDROID,Sportsbetting,Statics,0.88953,45.37198836,0.05,907.4397671,907.4397671,907.4397671
2025-07-28,USA,IOS,RMG,Statics,1.185153138,32.4645918,0.04896841451,363.3105756,316.8326439,338089.493
2025-03-10,GBR,IOS,RMG,Video,20.799244,42.7787345,0.1079776285,242.3142234,257.8029667,100565.6295
2025-01-20,AUS,IOS,RMG,Video,40.0577535,31.82428347,,,377.2499584,29637.29858
2025-06-23,USA,IOS,RMG,Playables,63.7024045,20.46452214,0.03773584906,510.7432943,283.2014696,159136.9029
2025-01-06,PHL,ANDROID,RMG,Statics,0.201991667,0.351297647,,,3.978572484,2991.241037
2024-09-23,USA,ANDROID,RMG,Playables,131.2966201,22.1271157,0.08107448107,797.8574066,261.1592142,85033.70635
2025-02-24,CAN,ANDROID,RMG,Statics,1.0161025,18.1698025,,,167.9687085,706.2596736
2024-08-05,GBR,IOS,Sportsbetting,Video,17.9284445,7.924630969,0.02607603282,309.28302,309.28302,12028.59524
2025-03-17,PHL,ANDROID,RMG,Statics,0.476523,0.562768415,,,6.881235888,2808.345543
2025-06-16,DEU,IOS,Sportsbetting,Video,9.821041,125.1495302,,,,125.1495302
2025-06-16,ESP,IOS,RMG,Statics,1.489236,116.3626648,0.2234432234,520.7706148,520.7706148,31767.0075
2025-05-12,AUS,ANDROID,Sportsbetting,Statics,0.269489,49.62961669,0.2307692308,215.0616723,215.0616723,1290.370034
2024-11-04,ESP,IOS,Sportsbetting,Statics,0.992539,19.6592635,0.1559854897,126.0326428,126.0326428,32516.42183
2025-05-26,GBR,IOS,RMG,Statics,0.576570615,19.6427655,0.08866355871,168.7137638,221.0038634,86388.42381
2024-11-04,GBR,IOS,RMG,Video,19.20456413,29.36466659,0.07630011494,449.0724559,391.5300808,74431.44577
2025-03-31,AUS,IOS,Sportsbetting,Statics,0.180328,14.03456259,0.39375,35.64333357,35.64333357,2245.530015
2024-08-12,GBR,IOS,RMG,Video,23.46475856,26.05059091,0.07678543867,240.5652422,232.90439,87674.4633
2025-08-11,USA,IOS,Sportsbetting,Video,16.756473,63.42720679,0.07293844367,470.7420929,477.1316083,179470.8095
2025-05-05,PHL,ANDROID,RMG,Statics,0.125638,0.411773748,,,183.7317624,820.6446363
2024-12-02,ESP,IOS,Sportsbetting,Video,4.587248,26.37477722,0.135021097,195.3381938,195.3381938,6250.8222
2024-09-09,ESP,ANDROID,Sportsbetting,Statics,0.720043,14.095809,0.07142857143,197.341326,197.341326,1184.047956
2025-03-31,ESP,IOS,RMG,Video,15.8366795,38.53144829,0.05882352941,1141.471515,1141.471515,2461.45827
2025-08-25,GBR,IOS,Sportsbetting,Video,19.581804,55.39271346,0.04402209227,983.7654335,757.7353228,11269.40303
2025-01-13,GBR,IOS,Sportsbetting,Statics,1.11693,18.0486608,0.07248033878,187.1137442,163.0847957,37713.33899
2025-03-17,DEU,ANDROID,Sportsbetting,Statics,0.244306,25.55130341,0.06666666667,542.6101241,347.4409147,1303.96865
2024-09-30,ESP,IOS,Sportsbetting,Video,5.5493,24.22346917,0.1271186441,190.5579574,190.5579574,5716.738723
2025-04-14,PHL,ANDROID,Sportsbetting,Video,4.178807,3.365894838,0,,9.256210803,3295.211046
2025-03-17,BRA,IOS,RMG,Video,5.722661,5.640074293,0.04810495627,117.2451808,19.24920878,3869.090965
2025-07-14,CAN,IOS,Sportsbetting,Statics,0.290542,103.9848403,,,,415.9393614
2025-04-14,USA,IOS,RMG,Playables,52.31291956,14.99097673,0,,203.2560937,138276.9637
2025-05-26,BRA,IOS,RMG,Statics,0.029933,1.137928025,,,,176.3788439
2024-07-29,GBR,ANDROID,RMG,Video,25.55332764,24.16971645,0.1291173899,234.7209509,214.3564863,17904.59329
2025-02-03,USA,IOS,Sportsbetting,Statics,2.255457,24.56257336,0.08831765861,97.81284311,145.262874,471992.7976
2025-02-03,ESP,ANDROID,Sportsbetting,Statics,0.262297,12.21185283,0.1355932203,90.06241458,90.06241458,1440.998633
2025-04-14,CAN,ANDROID,RMG,Statics,0.8187606,44.01122103,,,391.5334589,1342.709273
2025-05-26,ESP,IOS,Sportsbetting,Statics,0.732354,303.1859875,0.08724832215,449.1395991,449.1395991,47844.8889
2025-06-23,BRA,ANDROID,RMG,Video,5.9873065,1.32218321,,,12.52122244,41536.43817
2025-06-23,ESP,ANDROID,RMG,Video,7.31872,30.24570936,0.05703422053,530.3081041,530.3081041,7954.621562
2024-12-30,ESP,IOS,Sportsbetting,Video,3.790843,26.25464019,0.09920634921,264.6467731,264.6467731,6616.169327
2024-07-29,ESP,IOS,RMG,Statics,0.067364667,8.441114242,,,,110.8313125
2025-02-03,DEU,ANDROID,RMG,Video,35.1188025,15.0092509,,,496.8783293,2466.094905
2025-06-02,AUS,IOS,Sportsbetting,Statics,0.27152,31.20531351,0.3226544622,96.71434046,98.1059137,13636.722
2025-01-27,DEU,IOS,RMG,Statics,0.29182,25.57678813,0.08823529412,289.8702654,289.8702654,5217.664778
2024-11-11,ESP,IOS,Sportsbetting,Video,4.59941,34.23266965,0.1483870968,230.6984259,230.6984259,5306.063796
2024-08-05,CAN,IOS,RMG,Video,18.9920505,24.42267403,0.01630434783,1721.066077,355.1807782,33926.15465
2025-01-06,USA,IOS,RMG,Statics,0.443644897,20.65714199,0.1092397519,484.6142652,278.2466694,530383.6173
