date,os,subgenre,format,total_gross_spend,total_installs,avg_cpi,avg_cpm,avg_spend_share,avg_user_spend,count_of_bundles,country
2024-10-17,IOS,RMG,Video,28910.396,440,114.8471565,34.61186389,0.636662224,1008.034809,5,U.S.
2024-10-17,IOS,RMG,Statics,7428.106792,390,66.62530795,0.505043165,0.45417222,363.4275503,4,U.S.
2024-10-18,ANDROID,Sportsbetting,Playables,218.0472158,4,54.51180396,2.382560981,0.088013194,109.0236079,1,U.S.
2024-10-18,IOS,Sportsbetting,Playables,2300.612895,36,63.90591374,5.752136211,0.094928246,575.1532236,1,U.S.
2024-10-18,ANDROID,Sportsbetting,Video,12325.6254,134,77.83456038,30.84083272,0.813009776,870.475975,3,U.S.
2024-10-18,IOS,Sportsbetting,Statics,20339.16943,1672,18.48203512,0.637056801,0.518717322,111.9149177,4,U.S.
2024-10-18,ANDROID,Sportsbetting,Statics,1535.959296,8,191.994912,1.494275444,0.150246851,,2,U.S.
2024-10-18,IOS,Sportsbetting,Video,43976.94678,2380,31.19180183,16.68763077,0.638367078,161.6404059,6,U.S.
2024-10-18,ANDROID,RMG,Video,21236.47103,1616,15.37164701,60.74023842,1,423.0038173,3,U.S.
2024-10-18,IOS,RMG,Video,29572.48685,436,107.2528947,33.42493999,0.633095311,695.0620657,5,U.S.
2024-10-18,IOS,RMG,Statics,11997.04505,598,50.72218239,0.556250928,0.458630861,382.3544431,4,U.S.
2024-10-19,ANDROID,Sportsbetting,Playables,515.9822885,8,64.49778606,3.47893881,0.112400987,,1,U.S.
2024-10-19,IOS,Sportsbetting,Playables,5037.657544,70,71.96653635,9.297658898,0.120559068,629.707193,1,U.S.
2024-10-19,ANDROID,Sportsbetting,Video,15393.51425,156,98.91617078,29.89410186,0.815114244,3046.600557,3,U.S.
2024-10-19,ANDROID,Sportsbetting,Statics,2069.2749,22,228.1012776,1.2010831,0.14741876,,3,U.S.
2024-10-19,IOS,Sportsbetting,Statics,23309.6704,1478,19.93536828,0.660509954,0.429052446,139.9393506,4,U.S.
2024-10-19,IOS,Sportsbetting,Video,67811.63374,2870,41.28411448,16.31924113,0.693871858,223.1794863,6,U.S.
2024-10-19,ANDROID,RMG,Video,20953.48732,1584,14.26504394,62.72905985,1,386.8085415,3,U.S.
2024-10-19,IOS,RMG,Video,27693.88426,610,65.99359445,32.28483294,0.635066082,643.4886316,5,U.S.
2024-10-19,IOS,RMG,Statics,14646.78346,628,40.08747033,0.49577128,0.456167397,76.09952589,4,U.S.
2024-10-20,ANDROID,Sportsbetting,Playables,961.198209,20,48.05991045,5.390359969,0.115058972,480.5991045,1,U.S.
2024-10-20,IOS,Sportsbetting,Playables,10864.37298,132,82.30585591,13.74502858,0.145959855,1810.72883,1,U.S.
2024-10-20,ANDROID,Sportsbetting,Video,16566.47985,202,210.3304397,30.71190664,0.842225433,809.4066006,3,U.S.
2024-10-20,ANDROID,Sportsbetting,Statics,2039.175474,48,39.71078116,1.12568406,0.119421576,152.9183991,3,U.S.
2024-10-20,IOS,Sportsbetting,Statics,28558.07697,1728,18.87218906,0.74777289,0.366982078,98.79538574,4,U.S.
2024-10-20,IOS,Sportsbetting,Video,119522.6024,4740,38.66035336,18.2049891,0.731018639,320.2026925,6,U.S.
2024-10-20,ANDROID,RMG,Video,22393.24775,1562,16.45938364,60.3444631,1,452.1560886,3,U.S.
2024-10-20,IOS,RMG,Video,29328.46888,492,93.93274683,31.21040824,0.618936304,1009.572527,5,U.S.
2024-10-20,IOS,RMG,Statics,10105.1451,508,57.4962699,0.504439921,0.47632962,75.44082654,4,U.S.
2024-10-21,ANDROID,Sportsbetting,Playables,321.3411287,8,40.16764108,3.371536341,0.096920705,,1,U.S.
2024-10-21,IOS,Sportsbetting,Playables,4456.50833,50,89.1301666,12.29456224,0.147184857,2228.254165,1,U.S.
2024-10-21,ANDROID,Sportsbetting,Statics,1188.367681,26,39.87255703,0.93780288,0.12843774,215.4042218,3,U.S.
2024-10-21,ANDROID,Sportsbetting,Video,8202.179591,130,57.97108479,29.72022252,0.839255358,310.7616033,3,U.S.
2024-10-21,IOS,Sportsbetting,Statics,20198.52116,1770,15.71114429,0.678645356,0.427994249,101.3257886,4,U.S.
2024-10-21,IOS,Sportsbetting,Video,64919.18442,3670,32.67212302,16.94419244,0.690139692,300.6742438,6,U.S.
2024-10-21,ANDROID,RMG,Video,17443.02756,1206,17.62071552,60.23296307,1,635.2091942,3,U.S.
2024-10-21,IOS,RMG,Video,30408.71963,562,79.13373946,30.65477805,0.625144028,1451.92434,5,U.S.
2024-10-21,IOS,RMG,Statics,15575.11084,634,59.31262209,0.54905472,0.468569966,420.1547452,4,U.S.
2024-10-22,ANDROID,Sportsbetting,Playables,418.221712,2,209.110856,3.428665104,0.127634368,,1,U.S.
2024-10-22,IOS,Sportsbetting,Playables,4427.763995,54,81.99562955,10.28636078,0.15005676,1106.940999,1,U.S.
2024-10-22,ANDROID,Sportsbetting,Video,8149.123262,152,46.08369475,32.22084767,0.797722929,1177.071904,3,U.S.
2024-10-22,ANDROID,Sportsbetting,Statics,1439.147412,18,78.70354648,0.96835769,0.159732282,342.5558476,3,U.S.
2024-10-22,IOS,Sportsbetting,Statics,21374.4579,2220,13.79208734,0.652719525,0.396783755,93.82345492,4,U.S.
2024-10-22,IOS,Sportsbetting,Video,65488.30691,4832,25.43174457,11.44185873,0.710468037,185.5971942,6,U.S.
2024-10-22,ANDROID,RMG,Video,17543.73629,1250,22.10689717,63.72936108,1,648.1750893,3,U.S.
2024-10-22,IOS,RMG,Video,30083.1605,612,99.86923139,31.40188245,0.623853397,694.1850786,5,U.S.
2024-10-22,IOS,RMG,Statics,17640.94002,776,86.4857919,0.508596816,0.470183253,414.2235954,4,U.S.
2024-10-23,ANDROID,Sportsbetting,Playables,526.738193,8,65.84227412,3.494627362,0.142579897,,1,U.S.
2024-10-23,IOS,Sportsbetting,Playables,4977.813781,66,75.42142093,9.837887722,0.144435022,497.7813781,1,U.S.
2024-10-23,ANDROID,Sportsbetting,Statics,1013.210147,14,83.35897185,0.797346505,0.160139312,,3,U.S.
2024-10-23,ANDROID,Sportsbetting,Video,4962.689377,104,50.23928516,30.13317662,0.792334056,256.3900583,3,U.S.
2024-10-23,IOS,Sportsbetting,Statics,19959.45166,1780,15.54241325,0.680461194,0.361589718,112.3402065,4,U.S.
2024-10-23,IOS,Sportsbetting,Video,75031.83806,4960,34.17790411,8.812648059,0.734867685,185.616673,6,U.S.
2024-10-23,ANDROID,RMG,Video,19133.88242,1472,15.36243473,61.93121218,1,321.3136656,3,U.S.
2024-10-23,IOS,RMG,Video,40805.36214,670,94.70405413,32.23151714,0.659133847,1444.478908,5,U.S.
2024-10-23,IOS,RMG,Statics,18195.38835,894,62.11933537,0.558723179,0.426082691,489.4987747,4,U.S.
2024-10-24,ANDROID,Sportsbetting,Playables,496.1537129,6,82.69228548,3.570581428,0.088234065,248.0768564,1,U.S.
2024-10-24,IOS,Sportsbetting,Playables,4078.000094,72,56.63889019,9.637062501,0.082840024,254.8750059,1,U.S.
2024-10-24,ANDROID,Sportsbetting,Video,6659.892904,150,47.58886438,29.16638748,0.828297908,411.4797608,3,U.S.
2024-10-24,ANDROID,Sportsbetting,Statics,1251.332913,18,84.18160307,0.887292627,0.142290737,435.3085887,3,U.S.
2024-10-24,IOS,Sportsbetting,Statics,22049.90047,1684,19.351829,0.894570302,0.339229229,117.3614578,4,U.S.
2024-10-24,IOS,Sportsbetting,Video,97019.9252,5480,28.89692131,9.368070686,0.76004051,196.7754882,6,U.S.
2024-10-24,ANDROID,RMG,Video,18897.74156,1466,13.96821915,62.25484965,1,441.4536253,3,U.S.
2024-10-24,IOS,RMG,Video,33498.08832,616,76.66931313,30.15535545,0.637339592,548.8153811,5,U.S.
2024-10-24,IOS,RMG,Statics,11622.5155,614,69.7114062,0.605928271,0.453325511,469.0322191,4,U.S.
2024-10-25,ANDROID,Sportsbetting,Playables,296.31089,2,148.155445,2.415748586,0.097042855,,1,U.S.
2024-10-25,IOS,Sportsbetting,Playables,2369.267099,30,78.97556998,6.242864858,0.090056232,1184.63355,1,U.S.
2024-10-25,ANDROID,Sportsbetting,Video,4354.697054,104,41.16486238,31.28570665,0.793242704,519.6166991,3,U.S.
2024-10-25,IOS,Sportsbetting,Statics,17132.54593,1232,18.03459741,0.746966116,0.355803865,137.0575124,4,U.S.
2024-10-25,ANDROID,Sportsbetting,Statics,992.0110687,10,120.7606244,1.145094994,0.190544397,,2,U.S.
2024-10-25,IOS,Sportsbetting,Video,77331.0575,4830,28.86548327,9.137268695,0.747788052,159.6568908,6,U.S.
2024-10-25,ANDROID,RMG,Video,19405.51077,1480,15.21880727,64.31242943,1,563.6634086,3,U.S.
2024-10-25,IOS,RMG,Video,42047.71002,844,89.64566195,26.6524143,0.661254806,2186.354694,5,U.S.
2024-10-25,IOS,RMG,Statics,16868.57275,598,78.84732305,0.615112857,0.423431492,421.8114707,4,U.S.
2024-10-26,ANDROID,Sportsbetting,Playables,645.6452486,12,53.80377072,3.583732508,0.096672779,,1,U.S.
2024-10-26,IOS,Sportsbetting,Playables,6912.908596,86,80.38265809,10.63580033,0.085490055,,1,U.S.
2024-10-26,ANDROID,Sportsbetting,Statics,1531.727938,20,74.07113028,0.941996098,0.148451592,275.5877418,3,U.S.
2024-10-26,ANDROID,Sportsbetting,Video,7587.077146,138,52.63757704,32.75279956,0.819324148,399.9311838,3,U.S.
2024-10-26,IOS,Sportsbetting,Statics,45874.03287,2326,17.91666126,1.083909292,0.377387282,143.2868103,4,U.S.
2024-10-26,IOS,Sportsbetting,Video,147829.1549,5724,34.96574074,11.01035214,0.734160136,238.1448469,6,U.S.
2024-10-26,ANDROID,RMG,Video,20909.73494,1688,14.90227065,65.23201391,1,466.7620008,3,U.S.
2024-10-26,IOS,RMG,Video,40198.4224,746,67.06088077,25.32991451,0.655724063,968.0179223,5,U.S.
2024-10-26,IOS,RMG,Statics,17053.91297,546,65.45803483,0.542968978,0.430344922,257.7490383,4,U.S.
2024-10-27,ANDROID,Sportsbetting,Playables,832.6366001,2,416.3183,4.041925243,0.095510537,,1,U.S.
2024-10-27,IOS,Sportsbetting,Playables,12372.9372,134,92.33535225,14.79121154,0.111908836,2062.1562,1,U.S.
2024-10-27,ANDROID,Sportsbetting,Video,9939.054273,184,46.83773297,32.4984633,0.858996972,589.1517611,3,U.S.
2024-10-27,ANDROID,Sportsbetting,Statics,1229.719163,34,33.76471659,0.83244408,0.109166182,110.8117986,3,U.S.
2024-10-27,IOS,Sportsbetting,Statics,55154.59742,2580,17.58969258,1.201557184,0.353487247,184.6420594,4,U.S.
2024-10-27,IOS,Sportsbetting,Video,183043.8679,7004,33.28626527,11.44114912,0.745690363,267.4050394,6,U.S.
2024-10-27,ANDROID,RMG,Video,24093.38888,1634,16.73774362,62.27393574,1,376.9544183,3,U.S.
2024-10-27,IOS,RMG,Video,37180.63762,618,99.70195005,24.28564657,0.663337807,935.3485212,5,U.S.
2024-10-27,IOS,RMG,Statics,9430.660369,406,42.73809601,0.524689586,0.420827742,227.1772031,4,U.S.
2024-10-28,ANDROID,Sportsbetting,Playables,694.0074939,10,71.89409323,35.06675627,0.136344698,178.2821221,2,U.S.
2024-10-28,IOS,Sportsbetting,Playables,7224.64333,74,97.63031528,13.43225039,0.126704907,903.0804163,1,U.S.
2024-10-28,ANDROID,Sportsbetting,Video,5190.600705,106,47.03894727,29.92950334,0.81722157,474.1147216,3,U.S.
2024-10-28,IOS,RMG,Playables,1173.209141,10,117.3209141,70.92305291,0.114186411,586.6045706,1,U.S.
2024-10-28,IOS,Sportsbetting,Statics,37164.40054,2250,13.88098663,0.922666001,0.397440429,119.7808309,4,U.S.
2024-10-28,IOS,Sportsbetting,Video,116237.0524,6130,24.77929443,9.3719517,0.71392223,152.9069452,6,U.S.
2024-10-28,ANDROID,Sportsbetting,Statics,387.8722995,8,48.48403743,0.934753677,0.100973511,193.9361497,1,U.S.
2024-10-28,ANDROID,RMG,Video,18649.1381,1560,12.53101234,62.00448301,1,283.039948,3,U.S.
2024-10-28,IOS,RMG,Video,37402.36719,736,80.25305594,24.34901573,0.672051709,1277.670202,5,U.S.
2024-10-28,IOS,RMG,Statics,13357.16933,484,84.21412677,0.609177883,0.381388761,105.3334144,4,U.S.
2024-10-29,ANDROID,Sportsbetting,Playables,1179.755842,30,39.32519472,79.4555389,0.605636062,294.9389604,1,U.S.
2024-10-29,IOS,Sportsbetting,Playables,3090.055174,34,90.88397572,8.409961066,0.106632621,1545.027587,1,U.S.
2024-10-29,ANDROID,Sportsbetting,Video,2471.761024,82,30.73917673,24.4466681,0.644879871,359.9103717,3,U.S.
2024-10-29,IOS,RMG,Playables,2726.015438,32,85.18798245,68.33489016,0.660441837,,1,U.S.
2024-10-29,IOS,Sportsbetting,Statics,25502.04183,2122,11.52492743,0.707362589,0.431653681,93.9877121,4,U.S.
2024-10-29,ANDROID,Sportsbetting,Statics,468.960064,12,36.77400707,0.75030604,0.117964062,,2,U.S.
2024-10-29,IOS,Sportsbetting,Video,76538.25469,5126,24.28484552,10.45295057,0.694458776,161.3180708,6,U.S.
2024-10-29,ANDROID,RMG,Video,17729.66901,1358,15.00700403,66.11097928,1,385.8404328,3,U.S.
2024-10-29,IOS,RMG,Video,31850.81232,768,84.8379805,26.331832,0.600260988,209.350891,5,U.S.
2024-10-29,IOS,RMG,Statics,11335.36463,424,79.10847201,0.506094053,0.334563306,104.5347847,4,U.S.
2024-10-30,ANDROID,Sportsbetting,Playables,1509.198555,4,377.2996389,43.26570226,0.167147842,,2,U.S.
2024-10-30,IOS,Sportsbetting,Playables,3463.543476,64,54.11786681,7.508386212,0.092201682,1731.771738,1,U.S.
2024-10-30,ANDROID,Sportsbetting,Video,2759.363101,74,33.96304817,24.03776043,0.542380333,251.7007256,3,U.S.
2024-10-30,IOS,RMG,Playables,5336.12911,44,121.2756616,64.96857708,0.669682352,1334.032278,1,U.S.
2024-10-30,IOS,Sportsbetting,Statics,30658.13557,2482,13.96769748,0.755707454,0.454469805,112.2865168,4,U.S.
2024-10-30,ANDROID,Sportsbetting,Statics,3979.908236,24,141.4204462,6.05456391,0.434153658,277.8069572,2,U.S.
2024-10-30,IOS,Sportsbetting,Video,80716.98427,5198,24.87269454,10.31980749,0.681653183,240.0875057,6,U.S.
2024-10-30,ANDROID,RMG,Video,18750.89685,1288,16.03193726,60.36693671,1,315.3104901,3,U.S.
2024-10-30,IOS,RMG,Video,32500.79378,806,153.9604109,24.26647094,0.583112965,341.290728,5,U.S.
2024-10-30,IOS,RMG,Statics,13925.8271,540,77.33588555,0.550098413,0.353688206,295.8196464,4,U.S.
2024-10-31,ANDROID,Sportsbetting,Playables,3160.855666,24,123.8354892,45.40497818,0.182716059,733.01627,2,U.S.
2024-10-31,IOS,Sportsbetting,Playables,2756.303382,62,44.45650617,6.871620991,0.049888529,459.3838971,1,U.S.
2024-10-31,ANDROID,Sportsbetting,Video,5876.949367,62,90.22204554,37.43706231,0.574557669,552.2468503,3,U.S.
2024-10-31,IOS,RMG,Playables,4957.502464,42,118.035773,67.54642701,0.581668248,1239.375616,1,U.S.
2024-10-31,IOS,Sportsbetting,Statics,37169.01064,2338,17.32713174,0.876517856,0.433153671,201.8362979,4,U.S.
2024-10-31,ANDROID,Sportsbetting,Statics,5228.735516,36,129.3920287,5.135907882,0.334669176,,2,U.S.
2024-10-31,IOS,Sportsbetting,Video,70768.78416,3210,30.76951981,12.59100546,0.702916132,192.3406424,6,U.S.
2024-10-31,ANDROID,RMG,Video,18482.89665,1316,15.76554522,59.34369121,1,467.64784,3,U.S.
2024-10-31,IOS,RMG,Video,25386.36046,578,56.33934749,23.57498229,0.581955067,327.75557,5,U.S.
2024-10-31,IOS,RMG,Statics,9556.800551,416,62.97904215,0.545954578,0.377139104,540.4251611,4,U.S.
2024-11-01,ANDROID,Sportsbetting,Playables,3630.350115,18,201.6861175,106.5243578,0.292592504,1815.175057,1,U.S.
2024-11-01,IOS,Sportsbetting,Playables,2895.272936,34,85.15508634,8.017126334,0.08082729,,1,U.S.
2024-11-01,ANDROID,Sportsbetting,Statics,5323.679372,20,227.6259984,3.178950175,0.331262054,342.2108654,3,U.S.
2024-11-01,ANDROID,Sportsbetting,Video,6224.845932,84,62.1343833,39.7071153,0.558444208,1286.9256,3,U.S.
2024-11-01,IOS,RMG,Playables,3157.838113,12,263.1531761,72.59731742,0.470994582,,1,U.S.
2024-11-01,IOS,Sportsbetting,Statics,24054.62619,1780,17.27681735,4.145132856,0.358627791,218.0984664,5,U.S.
2024-11-01,IOS,Sportsbetting,Video,47381.20197,1714,41.39160715,16.2101831,0.687672293,241.1855338,6,U.S.
2024-11-01,ANDROID,RMG,Video,18960.77254,1364,16.15039987,63.02926305,1,328.0609883,3,U.S.
2024-11-01,IOS,RMG,Video,30064.23614,738,83.43675917,23.05444455,0.583190872,924.6462171,5,U.S.
2024-11-01,IOS,RMG,Statics,18029.93426,520,68.00205052,0.562801595,0.403262765,826.2340117,4,U.S.
2024-11-02,ANDROID,Sportsbetting,Playables,1429.726423,28,44.46988139,66.70434015,0.10116158,98.80281709,2,U.S.
2024-11-02,IOS,Sportsbetting,Playables,5731.332205,52,110.217927,9.961609278,0.092510929,2865.666103,1,U.S.
2024-11-02,ANDROID,Sportsbetting,Statics,5416.522056,36,122.3986125,3.723555101,0.371215101,270.6069777,3,U.S.
2024-11-02,ANDROID,Sportsbetting,Video,5861.45469,90,55.87714068,45.12827461,0.561343846,856.1006947,3,U.S.
2024-11-02,IOS,RMG,Playables,1152.327727,4,288.0819317,73.13580395,0.357563114,,1,U.S.
2024-11-02,IOS,Sportsbetting,Statics,22300.97629,1346,19.02816695,0.86310416,0.356940095,189.0895889,4,U.S.
2024-11-02,IOS,Sportsbetting,Video,75873.37724,2398,39.4879467,16.01740445,0.745963162,304.7835452,6,U.S.
2024-11-02,ANDROID,RMG,Video,18167.49299,1252,15.76585578,69.74193504,1,531.6089694,3,U.S.
2024-11-02,IOS,RMG,Video,22031.00464,774,65.00500533,23.06239909,0.610296638,258.2295645,5,U.S.
2024-11-02,IOS,RMG,Statics,15587.02949,492,69.48424148,0.541326596,0.397738425,317.2656872,4,U.S.
2024-11-03,ANDROID,Sportsbetting,Playables,1228.08607,22,52.08824668,56.41417078,0.081043891,153.5898911,2,U.S.
2024-11-03,IOS,Sportsbetting,Playables,11562.39204,110,105.1126549,14.02852205,0.11631394,2890.598011,1,U.S.
2024-11-03,ANDROID,Sportsbetting,Video,7793.538822,100,69.41390488,45.04807508,0.588165711,1353.935099,3,U.S.
2024-11-03,IOS,RMG,Playables,1660.353184,12,138.3627653,69.75101595,0.359896782,,1,U.S.
2024-11-03,IOS,Sportsbetting,Statics,29883.71371,1656,21.26021145,1.067548814,0.323338338,169.450603,4,U.S.
2024-11-03,ANDROID,Sportsbetting,Statics,6086.826661,30,199.3601768,5.346751347,0.401790969,2276.26444,2,U.S.
2024-11-03,IOS,Sportsbetting,Video,119064.4988,4002,47.45971049,17.29730978,0.764378906,242.085018,6,U.S.
2024-11-03,ANDROID,RMG,Video,21100.36508,1570,14.36128265,66.79640961,1,391.0945407,3,U.S.
2024-11-03,IOS,RMG,Video,19910.69436,638,64.83395677,23.66194201,0.62426701,289.0733219,5,U.S.
2024-11-03,IOS,RMG,Statics,8686.200924,414,26.99178564,0.516555686,0.379692042,252.6761345,4,U.S.
2024-11-04,ANDROID,Sportsbetting,Playables,704.9879819,18,44.99521596,47.04037696,0.057053272,300.0040675,2,U.S.
2024-11-04,IOS,Sportsbetting,Playables,3837.074362,28,137.0383701,9.849511928,0.100595781,,1,U.S.
2024-11-04,ANDROID,Sportsbetting,Video,4724.228794,76,54.07133711,39.78772465,0.563923691,295.8714373,3,U.S.
2024-11-04,IOS,RMG,Playables,1293.464948,14,92.3903534,63.29345017,0.306772578,646.7324738,1,U.S.
2024-11-04,IOS,Sportsbetting,Statics,16755.2043,1174,15.31325732,0.843785017,0.339723212,144.5540001,4,U.S.
2024-11-04,ANDROID,Sportsbetting,Statics,5469.022126,20,340.5499347,5.137706019,0.446737823,,2,U.S.
2024-11-04,IOS,Sportsbetting,Video,60590.41678,2624,57.75788956,16.67941641,0.790536931,226.371991,7,U.S.
2024-11-04,ANDROID,RMG,Video,16365.50241,1280,14.14240718,63.69070371,1,581.6912472,3,U.S.
2024-11-04,IOS,RMG,Video,29276.24158,824,82.29524153,21.33276352,0.647521971,275.4583902,5,U.S.
2024-11-04,IOS,RMG,Statics,13423.66041,470,55.07614377,0.529221898,0.363904392,468.6091603,4,U.S.
2024-11-05,ANDROID,Sportsbetting,Playables,603.852842,12,50.32107017,90.37007513,0.078843031,,1,U.S.
2024-11-05,IOS,Sportsbetting,Playables,3038.481209,32,94.95253779,7.041997797,0.116611251,1519.240605,1,U.S.
2024-11-05,ANDROID,Sportsbetting,Video,3981.187195,56,56.86927381,36.5116342,0.572655219,958.0412675,3,U.S.
2024-11-05,IOS,RMG,Playables,1307.016696,14,93.35833544,68.60259795,0.285991667,653.5083481,1,U.S.
2024-11-05,IOS,Sportsbetting,Statics,13966.98988,918,17.48896035,0.639161396,0.35510845,188.4507085,4,U.S.
2024-11-05,ANDROID,Sportsbetting,Statics,4870.994006,20,200.9245111,4.895819243,0.444629113,1076.206194,2,U.S.
2024-11-05,IOS,Sportsbetting,Video,47034.48589,2676,28.40938658,12.89353053,0.743825825,333.6608757,6,U.S.
2024-11-05,ANDROID,RMG,Video,15547.72989,1300,13.17053253,59.89057751,1,387.7810693,3,U.S.
2024-11-05,IOS,RMG,Video,29115.92568,852,67.09676427,19.55483909,0.637736515,532.6615877,5,U.S.
2024-11-05,IOS,RMG,Statics,13904.53689,582,68.96465524,0.544411103,0.38133144,102.8072192,4,U.S.
2024-11-06,ANDROID,Sportsbetting,Playables,410.9950463,8,51.37438079,82.39676149,0.049393333,205.4975232,1,U.S.
2024-11-06,IOS,Sportsbetting,Playables,3289.533779,42,78.32223283,5.291583065,0.109559195,1644.766889,1,U.S.
2024-11-06,ANDROID,Sportsbetting,Video,4409.949503,70,57.50525429,36.33333935,0.55629472,449.7044004,3,U.S.
2024-11-06,IOS,RMG,Playables,902.850125,10,90.2850125,72.47151429,0.190906872,,1,U.S.
2024-11-06,IOS,Sportsbetting,Statics,14389.20029,928,16.70428057,0.589405022,0.34965319,134.9477778,4,U.S.
2024-11-06,ANDROID,Sportsbetting,Statics,5669.250796,42,112.3114112,5.126334829,0.465073953,,2,U.S.
2024-11-06,IOS,Sportsbetting,Video,56031.91748,2554,29.58930802,12.82179777,0.748638008,280.5958949,6,U.S.
2024-11-06,ANDROID,RMG,Video,16966.31945,1404,13.80234598,59.39992569,1,560.1152872,3,U.S.
2024-11-06,IOS,RMG,Video,29157.92771,846,108.0507388,20.23370549,0.633509202,181.5540978,5,U.S.
2024-11-06,IOS,RMG,Statics,14345.39257,648,86.08751405,0.556762307,0.410386779,313.344123,4,U.S.
2024-11-07,ANDROID,Sportsbetting,Playables,514.6944365,8,64.33680457,69.79854035,0.04467643,257.3472183,1,U.S.
2024-11-07,IOS,Sportsbetting,Playables,7625.864171,50,152.5172834,10.98786525,0.131132058,1906.466043,1,U.S.
2024-11-07,ANDROID,Sportsbetting,Video,6123.339231,98,60.35027568,41.13895097,0.554131603,944.1696963,3,U.S.
2024-11-07,IOS,RMG,Playables,936.1934388,4,234.0483597,65.80862075,0.18686788,,1,U.S.
2024-11-07,IOS,Sportsbetting,Statics,16498.11067,1132,18.62710803,0.768235989,0.290959251,265.8559279,4,U.S.
2024-11-07,ANDROID,Sportsbetting,Statics,9072.863003,32,231.6582242,7.233478389,0.465991143,2268.215751,2,U.S.
2024-11-07,IOS,Sportsbetting,Video,90126.86766,4184,30.35334081,14.50957003,0.784171823,234.7484104,6,U.S.
2024-11-07,ANDROID,RMG,Video,17891.27996,1344,15.60838494,61.39914808,1,278.4435217,3,U.S.
2024-11-07,IOS,RMG,Video,23390.9907,730,56.13297404,21.63322526,0.631106507,417.3187066,5,U.S.
2024-11-07,IOS,RMG,Statics,9451.043864,458,47.09181231,0.520669533,0.414399897,548.3473405,4,U.S.
2024-11-08,ANDROID,Sportsbetting,Playables,594.9338509,6,99.15564181,85.08779332,0.048843353,,1,U.S.
2024-11-08,IOS,Sportsbetting,Playables,3835.169676,50,76.70339352,8.716373958,0.099248082,1917.584838,1,U.S.
2024-11-08,ANDROID,Sportsbetting,Statics,9160.160733,40,140.9546293,5.094771543,0.405549848,,3,U.S.
2024-11-08,ANDROID,Sportsbetting,Video,4985.718224,90,47.34241729,42.1182705,0.569040424,685.2375511,3,U.S.
2024-11-08,IOS,RMG,Playables,763.8164084,6,127.3027347,69.14868807,0.14679934,381.9082042,1,U.S.
2024-11-08,IOS,Sportsbetting,Statics,13157.78031,1108,14.20387928,0.713105512,0.281340471,146.533665,4,U.S.
2024-11-08,IOS,Sportsbetting,Video,71793.46956,3190,26.27160699,15.58868921,0.795898339,192.5023416,6,U.S.
2024-11-08,ANDROID,RMG,Video,20203.98553,1532,14.41309881,60.69042545,1,293.7907358,3,U.S.
2024-11-08,IOS,RMG,Video,29144.17245,708,62.96838075,22.68263223,0.649770117,929.4907757,5,U.S.
2024-11-08,IOS,RMG,Statics,12890.19902,546,49.17778434,0.568275951,0.401087519,231.7242362,4,U.S.
2024-11-09,ANDROID,Sportsbetting,Playables,506.4016761,14,36.1715483,101.2803352,0.040284751,,1,U.S.
2024-11-09,IOS,Sportsbetting,Playables,3519.943305,30,117.3314435,7.205202784,0.063871613,,1,U.S.
2024-11-09,ANDROID,Sportsbetting,Video,6666.511629,96,58.21001373,41.45940338,0.594975647,1543.933902,3,U.S.
2024-11-09,IOS,Sportsbetting,Statics,16255.09932,1284,14.55907971,0.730065793,0.29330077,180.7959864,4,U.S.
2024-11-09,ANDROID,Sportsbetting,Statics,9442.392388,50,146.8415181,7.505259985,0.439149479,1270.201076,2,U.S.
2024-11-09,IOS,Sportsbetting,Video,87078.49876,2488,40.6191236,16.03239559,0.787587311,339.3645649,6,U.S.
2024-11-09,ANDROID,RMG,Video,20915.57457,1538,15.29983043,59.47601388,1,417.9039399,3,U.S.
2024-11-09,IOS,RMG,Video,27209.48675,772,67.44777087,22.49135486,0.643175399,412.8095014,5,U.S.
2024-11-09,IOS,RMG,Statics,11198.99719,514,37.04506572,0.508192071,0.4187997,175.1344973,4,U.S.
2024-11-10,ANDROID,Sportsbetting,Playables,599.5500382,12,57.96130823,42.21656037,0.029835925,,2,U.S.
2024-11-10,IOS,Sportsbetting,Playables,4646.853036,72,64.5396255,8.84107823,0.049729653,387.237753,1,U.S.
2024-11-10,ANDROID,Sportsbetting,Statics,9766.558334,72,88.12657329,4.957158749,0.361688929,278.4858872,3,U.S.
2024-11-10,ANDROID,Sportsbetting,Video,8764.696777,114,70.26307137,44.54012641,0.618420454,1457.51296,3,U.S.
2024-11-10,IOS,RMG,Playables,446.5577095,2,223.2788548,47.68877718,0.088641249,,1,U.S.
2024-11-10,IOS,Sportsbetting,Statics,22202.58825,1582,16.50203365,0.820136881,0.282365115,128.3323618,4,U.S.
2024-11-10,IOS,Sportsbetting,Video,136201.2387,3988,45.45095322,15.62653023,0.797587296,303.2335681,6,U.S.
2024-11-10,ANDROID,RMG,Video,22949.92229,1652,15.03167698,60.41300398,1,348.1218582,3,U.S.
2024-11-10,IOS,RMG,Video,24071.79316,652,45.15809141,23.29659835,0.620228917,428.0837747,5,U.S.
2024-11-10,IOS,RMG,Statics,7228.309156,434,51.47926657,0.457073829,0.452553542,54.09702616,4,U.S.
2024-11-11,ANDROID,Sportsbetting,Playables,514.5292658,8,64.31615823,78.98822011,0.046663356,,1,U.S.
